pair,file,column,arm,min_ns,bytes
45,citm_catalog,struct-parse,avx2,1211600,1727204
46,citm_catalog,struct-parse,swar8,1267900,1727204
46,citm_catalog,struct-parse,avx2,1215700,1727204
47,citm_catalog,struct-parse,swar8,1244200,1727204
47,citm_catalog,struct-parse,avx2,1224500,1727204
48,citm_catalog,struct-parse,swar8,1245400,1727204
48,citm_catalog,struct-parse,avx2,1224200,1727204
49,citm_catalog,struct-parse,swar8,1240600,1727204
49,citm_catalog,struct-parse,avx2,1179000,1727204
50,citm_catalog,struct-parse,swar8,1245100,1727204
50,citm_catalog,struct-parse,avx2,1224300,1727204
51,citm_catalog,struct-parse,swar8,1240800,1727204
51,citm_catalog,struct-parse,avx2,1234600,1727204
52,citm_catalog,struct-parse,swar8,1216900,1727204
52,citm_catalog,struct-parse,avx2,1213300,1727204
53,citm_catalog,struct-parse,swar8,1228400,1727204
53,citm_catalog,struct-parse,avx2,1219700,1727204
54,citm_catalog,struct-parse,swar8,1223000,1727204
54,citm_catalog,struct-parse,avx2,1216400,1727204
55,citm_catalog,struct-parse,swar8,1251400,1727204
55,citm_catalog,struct-parse,avx2,1217500,1727204
56,citm_catalog,struct-parse,swar8,1242200,1727204
56,citm_catalog,struct-parse,avx2,1226600,1727204
57,citm_catalog,struct-parse,swar8,1244200,1727204
57,citm_catalog,struct-parse,avx2,1213700,1727204
58,citm_catalog,struct-parse,swar8,1258200,1727204
58,citm_catalog,struct-parse,avx2,1213500,1727204
59,citm_catalog,struct-parse,swar8,1243700,1727204
59,citm_catalog,struct-parse,avx2,1225600,1727204
60,citm_catalog,struct-parse,swar8,1250200,1727204
60,citm_catalog,struct-parse,avx2,1214400,1727204
61,citm_catalog,struct-parse,swar8,1242500,1727204
61,citm_catalog,struct-parse,avx2,1223600,1727204
1,twitter,scan,swar8,403000,631514
1,twitter,scan,avx2,416600,631514
2,twitter,scan,swar8,409300,631514
2,twitter,scan,avx2,418000,631514
3,twitter,scan,swar8,417800,631514
3,twitter,scan,avx2,421600,631514
4,twitter,scan,swar8,411800,631514
4,twitter,scan,avx2,415100,631514
5,twitter,scan,swar8,402900,631514
5,twitter,scan,avx2,414300,631514
6,twitter,scan,swar8,407400,631514
6,twitter,scan,avx2,415400,631514
7,twitter,scan,swar8,403100,631514
7,twitter,scan,avx2,426400,631514
8,twitter,scan,swar8,398500,631514
8,twitter,scan,avx2,422300,631514
9,twitter,scan,swar8,419700,631514
9,twitter,scan,avx2,411800,631514
10,twitter,scan,swar8,406500,631514
10,twitter,scan,avx2,411400,631514
11,twitter,scan,swar8,398800,631514
11,twitter,scan,avx2,413900,631514
12,twitter,scan,swar8,387500,631514
12,twitter,scan,avx2,421300,631514
13,twitter,scan,swar8,405400,631514
13,twitter,scan,avx2,415700,631514
14,twitter,scan,swar8,412900,631514
14,twitter,scan,avx2,421700,631514
15,twitter,scan,swar8,404200,631514
15,twitter,scan,avx2,389300,631514
16,twitter,scan,swar8,410600,631514
16,twitter,scan,avx2,421000,631514
17,twitter,scan,swar8,405000,631514
17,twitter,scan,avx2,399200,631514
18,twitter,scan,swar8,407200,631514
18,twitter,scan,avx2,401900,631514
19,twitter,scan,swar8,407400,631514
19,twitter,scan,avx2,412700,631514
20,twitter,scan,swar8,404600,631514
20,twitter,scan,avx2,387400,631514
21,twitter,scan,swar8,383400,631514
21,twitter,scan,avx2,399600,631514
22,twitter,scan,swar8,406300,631514
22,twitter,scan,avx2,415400,631514
23,twitter,scan,swar8,393100,631514
23,twitter,scan,avx2,419400,631514
24,twitter,scan,swar8,397900,631514
24,twitter,scan,avx2,408700,631514
25,twitter,scan,swar8,379500,631514
25,twitter,scan,avx2,403500,631514
26,twitter,scan,swar8,402700,631514
26,twitter,scan,avx2,412900,631514
27,twitter,scan,swar8,401600,631514
27,twitter,scan,avx2,419100,631514
28,twitter,scan,swar8,390300,631514
28,twitter,scan,avx2,412700,631514
29,twitter,scan,swar8,375700,631514
29,twitter,scan,avx2,408400,631514
30,twitter,scan,swar8,407300,631514
30,twitter,scan,avx2,394900,631514
31,twitter,scan,swar8,408200,631514
31,twitter,scan,avx2,405800,631514
32,twitter,scan,swar8,403600,631514
32,twitter,scan,avx2,411200,631514
33,twitter,scan,swar8,399400,631514
33,twitter,scan,avx2,393700,631514
34,twitter,scan,swar8,403200,631514
34,twitter,scan,avx2,397900,631514
35,twitter,scan,swar8,398900,631514
35,twitter,scan,avx2,407500,631514
36,twitter,scan,swar8,399500,631514
36,twitter,scan,avx2,409600,631514
37,twitter,scan,swar8,388500,631514
37,twitter,scan,avx2,417900,631514
38,twitter,scan,swar8,400200,631514
38,twitter,scan,avx2,418900,631514
39,twitter,scan,swar8,403100,631514
39,twitter,scan,avx2,405800,631514
40,twitter,scan,swar8,404800,631514
40,twitter,scan,avx2,408200,631514
41,twitter,scan,swar8,409100,631514
41,twitter,scan,avx2,418500,631514
42,twitter,scan,swar8,387900,631514
42,twitter,scan,avx2,412600,631514
43,twitter,scan,swar8,401200,631514
43,twitter,scan,avx2,413200,631514
44,twitter,scan,swar8,406800,631514
44,twitter,scan,avx2,400900,631514
45,twitter,scan,swar8,389500,631514
45,twitter,scan,avx2,388700,631514
46,twitter,scan,swar8,399700,631514
46,twitter,scan,avx2,416200,631514
47,twitter,scan,swar8,408400,631514
47,twitter,scan,avx2,416200,631514
48,twitter,scan,swar8,386700,631514
48,twitter,scan,avx2,405400,631514
49,twitter,scan,swar8,413200,631514
49,twitter,scan,avx2,406300,631514
50,twitter,scan,swar8,403200,631514
50,twitter,scan,avx2,414800,631514
51,twitter,scan,swar8,404300,631514
51,twitter,scan,avx2,414500,631514
52,twitter,scan,swar8,402200,631514
52,twitter,scan,avx2,411500,631514
53,twitter,scan,swar8,383500,631514
53,twitter,scan,avx2,418600,631514
54,twitter,scan,swar8,407500,631514
54,twitter,scan,avx2,416500,631514
55,twitter,scan,swar8,406700,631514
55,twitter,scan,avx2,396500,631514
56,twitter,scan,swar8,400700,631514
56,twitter,scan,avx2,410000,631514
57,twitter,scan,swar8,396000,631514
57,twitter,scan,avx2,406700,631514
58,twitter,scan,swar8,395000,631514
58,twitter,scan,avx2,408700,631514
59,twitter,scan,swar8,407500,631514
59,twitter,scan,avx2,395400,631514
60,twitter,scan,swar8,401700,631514
60,twitter,scan,avx2,409000,631514
61,twitter,scan,swar8,402600,631514
61,twitter,scan,avx2,393300,631514
1,twitter,struct-parse,swar8,798100,631514
1,twitter,struct-parse,avx2,781700,631514
2,twitter,struct-parse,swar8,765300,631514
2,twitter,struct-parse,avx2,772100,631514
3,twitter,struct-parse,swar8,802400,631514
3,twitter,struct-parse,avx2,778200,631514
4,twitter,struct-parse,swar8,790000,631514
4,twitter,struct-parse,avx2,796000,631514
5,twitter,struct-parse,swar8,766400,631514
5,twitter,struct-parse,avx2,771300,631514
6,twitter,struct-parse,swar8,780600,631514
6,twitter,struct-parse,avx2,786000,631514
7,twitter,struct-parse,swar8,791400,631514
7,twitter,struct-parse,avx2,790000,631514
8,twitter,struct-parse,swar8,783500,631514
8,twitter,struct-parse,avx2,785800,631514
9,twitter,struct-parse,swar8,795600,631514
9,twitter,struct-parse,avx2,785200,631514
10,twitter,struct-parse,swar8,788200,631514
10,twitter,struct-parse,avx2,798200,631514
11,twitter,struct-parse,swar8,780500,631514
11,twitter,struct-parse,avx2,792400,631514
12,twitter,struct-parse,swar8,783500,631514
12,twitter,struct-parse,avx2,790000,631514
13,twitter,struct-parse,swar8,785000,631514
13,twitter,struct-parse,avx2,793900,631514
14,twitter,struct-parse,swar8,789400,631514
14,twitter,struct-parse,avx2,782800,631514
15,twitter,struct-parse,swar8,779600,631514
15,twitter,struct-parse,avx2,778800,631514
16,twitter,struct-parse,swar8,788900,631514
16,twitter,struct-parse,avx2,783700,631514
17,twitter,struct-parse,swar8,780800,631514
17,twitter,struct-parse,avx2,775000,631514
18,twitter,struct-parse,swar8,784300,631514
18,twitter,struct-parse,avx2,775800,631514
19,twitter,struct-parse,swar8,777400,631514
19,twitter,struct-parse,avx2,783800,631514
20,twitter,struct-parse,swar8,770000,631514
20,twitter,struct-parse,avx2,783500,631514
21,twitter,struct-parse,swar8,780900,631514
21,twitter,struct-parse,avx2,774200,631514
22,twitter,struct-parse,swar8,782200,631514
22,twitter,struct-parse,avx2,788200,631514
23,twitter,struct-parse,swar8,766900,631514
23,twitter,struct-parse,avx2,785400,631514
24,twitter,struct-parse,swar8,780600,631514
24,twitter,struct-parse,avx2,781200,631514
25,twitter,struct-parse,swar8,774700,631514
25,twitter,struct-parse,avx2,784100,631514
26,twitter,struct-parse,swar8,780100,631514
26,twitter,struct-parse,avx2,786100,631514
27,twitter,struct-parse,swar8,778300,631514
27,twitter,struct-parse,avx2,771600,631514
28,twitter,struct-parse,swar8,768500,631514
28,twitter,struct-parse,avx2,895500,631514
29,twitter,struct-parse,swar8,775400,631514
29,twitter,struct-parse,avx2,773100,631514
30,twitter,struct-parse,swar8,796600,631514
30,twitter,struct-parse,avx2,778700,631514
31,twitter,struct-parse,swar8,793900,631514
31,twitter,struct-parse,avx2,775400,631514
32,twitter,struct-parse,swar8,785400,631514
32,twitter,struct-parse,avx2,779700,631514
33,twitter,struct-parse,swar8,777800,631514
33,twitter,struct-parse,avx2,781000,631514
34,twitter,struct-parse,swar8,780000,631514
34,twitter,struct-parse,avx2,787400,631514
35,twitter,struct-parse,swar8,781200,631514
35,twitter,struct-parse,avx2,777100,631514
36,twitter,struct-parse,swar8,778900,631514
36,twitter,struct-parse,avx2,789000,631514
37,twitter,struct-parse,swar8,776800,631514
37,twitter,struct-parse,avx2,782600,631514
38,twitter,struct-parse,swar8,766800,631514
38,twitter,struct-parse,avx2,784100,631514
39,twitter,struct-parse,swar8,782100,631514
39,twitter,struct-parse,avx2,776300,631514
40,twitter,struct-parse,swar8,768800,631514
40,twitter,struct-parse,avx2,771200,631514
41,twitter,struct-parse,swar8,782400,631514
41,twitter,struct-parse,avx2,779100,631514
42,twitter,struct-parse,swar8,777100,631514
42,twitter,struct-parse,avx2,779800,631514
43,twitter,struct-parse,swar8,777000,631514
43,twitter,struct-parse,avx2,776700,631514
44,twitter,struct-parse,swar8,786300,631514
44,twitter,struct-parse,avx2,772600,631514
45,twitter,struct-parse,swar8,779700,631514
45,twitter,struct-parse,avx2,765900,631514
46,twitter,struct-parse,swar8,780300,631514
46,twitter,struct-parse,avx2,780200,631514
47,twitter,struct-parse,swar8,788500,631514
47,twitter,struct-parse,avx2,780200,631514
48,twitter,struct-parse,swar8,778500,631514
48,twitter,struct-parse,avx2,787200,631514
49,twitter,struct-parse,swar8,773700,631514
49,twitter,struct-parse,avx2,777700,631514
50,twitter,struct-parse,swar8,778300,631514
50,twitter,struct-parse,avx2,780000,631514
51,twitter,struct-parse,swar8,786700,631514
51,twitter,struct-parse,avx2,765200,631514
52,twitter,struct-parse,swar8,745600,631514
52,twitter,struct-parse,avx2,781200,631514
53,twitter,struct-parse,swar8,779900,631514
53,twitter,struct-parse,avx2,781200,631514
54,twitter,struct-parse,swar8,763600,631514
54,twitter,struct-parse,avx2,741200,631514
55,twitter,struct-parse,swar8,775000,631514
55,twitter,struct-parse,avx2,771500,631514
56,twitter,struct-parse,swar8,772000,631514
56,twitter,struct-parse,avx2,779600,631514
57,twitter,struct-parse,swar8,767400,631514
57,twitter,struct-parse,avx2,773800,631514
58,twitter,struct-parse,swar8,776200,631514
58,twitter,struct-parse,avx2,785000,631514
59,twitter,struct-parse,swar8,778400,631514
59,twitter,struct-parse,avx2,777000,631514
60,twitter,struct-parse,swar8,783400,631514
60,twitter,struct-parse,avx2,768600,631514
61,twitter,struct-parse,swar8,780400,631514
61,twitter,struct-parse,avx2,778200,631514
