pair,file,column,arm,min_ns,bytes
21,citm_catalog,struct-parse,swar8,1191700,1727204
21,citm_catalog,struct-parse,sse2,1191400,1727204
22,citm_catalog,struct-parse,swar8,1285400,1727204
22,citm_catalog,struct-parse,sse2,1198800,1727204
23,citm_catalog,struct-parse,swar8,1326800,1727204
23,citm_catalog,struct-parse,sse2,1200300,1727204
24,citm_catalog,struct-parse,swar8,1306300,1727204
24,citm_catalog,struct-parse,sse2,1213200,1727204
25,citm_catalog,struct-parse,swar8,1311300,1727204
25,citm_catalog,struct-parse,sse2,1193300,1727204
26,citm_catalog,struct-parse,swar8,1279400,1727204
26,citm_catalog,struct-parse,sse2,1202600,1727204
27,citm_catalog,struct-parse,swar8,1302200,1727204
27,citm_catalog,struct-parse,sse2,1168100,1727204
28,citm_catalog,struct-parse,swar8,1281600,1727204
28,citm_catalog,struct-parse,sse2,1202400,1727204
29,citm_catalog,struct-parse,swar8,1269500,1727204
29,citm_catalog,struct-parse,sse2,1179300,1727204
30,citm_catalog,struct-parse,swar8,1280300,1727204
30,citm_catalog,struct-parse,sse2,1186600,1727204
31,citm_catalog,struct-parse,swar8,1276300,1727204
31,citm_catalog,struct-parse,sse2,1200800,1727204
32,citm_catalog,struct-parse,swar8,1282900,1727204
32,citm_catalog,struct-parse,sse2,1188800,1727204
33,citm_catalog,struct-parse,swar8,1287300,1727204
33,citm_catalog,struct-parse,sse2,1192500,1727204
34,citm_catalog,struct-parse,swar8,1283700,1727204
34,citm_catalog,struct-parse,sse2,1197300,1727204
35,citm_catalog,struct-parse,swar8,1317600,1727204
35,citm_catalog,struct-parse,sse2,1199100,1727204
36,citm_catalog,struct-parse,swar8,1323200,1727204
36,citm_catalog,struct-parse,sse2,1198300,1727204
37,citm_catalog,struct-parse,swar8,1325600,1727204
37,citm_catalog,struct-parse,sse2,1228500,1727204
38,citm_catalog,struct-parse,swar8,1322400,1727204
38,citm_catalog,struct-parse,sse2,1235200,1727204
39,citm_catalog,struct-parse,swar8,1301900,1727204
39,citm_catalog,struct-parse,sse2,1217800,1727204
40,citm_catalog,struct-parse,swar8,1306900,1727204
40,citm_catalog,struct-parse,sse2,1205900,1727204
41,citm_catalog,struct-parse,swar8,1320100,1727204
41,citm_catalog,struct-parse,sse2,1232400,1727204
42,citm_catalog,struct-parse,swar8,1320900,1727204
42,citm_catalog,struct-parse,sse2,1221100,1727204
43,citm_catalog,struct-parse,swar8,1316100,1727204
43,citm_catalog,struct-parse,sse2,1226400,1727204
44,citm_catalog,struct-parse,swar8,1305200,1727204
44,citm_catalog,struct-parse,sse2,1220100,1727204
